Trial,Truth,Measured Stimulus,Decision,HP
154,True,0.7068748966221146,True,984
155,False,-0.9096940299423195,False,983
156,False,-0.8336590999852763,False,980
157,True,1.0313090675593983,True,982
158,False,0.02935699322789451,True,980
159,True,0.6869619195947283,True,982
160,True,0.6080999514737261,True,984
161,False,-0.09356091080758322,False,983
162,False,-1.820437258225299,False,980
163,False,-1.1671930819810883,True,978
164,True,0.8650666096309972,True,980
165,False,-1.186825586882442,False,979
166,True,1.0542570258270114,True,981
167,False,-0.25620825130493985,False,980
168,False,-1.001736606627602,False,977
169,False,-0.5930851957071455,True,975
170,True,1.6350117900846048,True,977
171,True,0.5962599001569582,True,979
172,False,-0.9116510158107585,False,978
173,False,-1.0192180271118496,False,975
174,True,0.34779412368273815,True,977
175,True,0.8383771181434128,True,979
176,False,-1.5686960010778739,False,978
177,False,-1.1485679391532666,False,975
178,True,2.5159848143077794,True,977
179,True,1.4983009918204846,True,979
180,False,-0.3038553721002397,False,978
181,False,-1.240981546179253,False,975
182,True,0.05950536236969195,True,977
183,False,-1.0711792901668216,False,976
184,False,-1.0260721244751612,False,973
185,False,-0.07801716403710873,True,971
186,False,-0.6021910844728643,False,970
187,True,1.0850937667287408,True,972
188,False,-1.6232992076150068,False,971
189,False,-0.5868881276865366,False,968
190,False,-0.926554223344709,True,966
191,True,1.2176040058422255,True,968
192,True,0.9337108832236392,True,970
193,True,0.014209737817787782,True,972
194,True,0.61376608897497,True,974
195,False,-0.9023780272899184,False,973
196,True,0.6024320272017778,True,975
197,False,-0.565772468989698,False,974
198,True,1.5256972659563264,True,976
199,False,-1.002672399849669,False,975
200,True,1.3635146795294772,True,977
201,False,-0.4388407429101314,False,976
202,False,-1.4082479394039553,False,973
203,False,-1.9794870902436217,True,971
204,False,-0.5873772670327124,False,970
205,False,-0.9921485907131836,False,967
206,True,0.35875517329771084,True,969
207,False,-0.9910759934470378,False,968
208,True,0.22503391539564122,True,970
209,True,2.055430813723741,True,972
210,True,1.3515061764420524,True,974
211,True,0.2677300819971928,True,976
212,True,0.9030027263657492,True,978
213,False,-0.3820834325659729,False,977
214,True,0.4778797758078376,True,979
215,True,0.469768545441588,True,981
216,False,-2.4050104142256346,False,980
217,False,-1.5335493415283077,False,977
218,False,-0.08332998921000742,True,975
219,True,1.1235195355649443,True,977
220,False,-0.805268244436397,False,976
221,False,-2.0584904774867105,False,973
222,False,-0.6619289530025291,True,971
223,False,0.09956264079603486,True,969
224,False,-0.9690252325509204,False,968
225,True,1.0380938384710956,True,970
226,False,-1.1183392545830968,False,969
227,True,1.708684611783836,True,971
228,True,0.321313797997258,True,973
229,True,0.34491128777016034,True,975
230,False,-1.4934019486656287,False,974
231,False,-1.3758949283539277,False,971
232,True,-0.24553181241194946,True,973
233,False,-0.5782491001124713,False,972
234,True,1.377510934861999,True,974
235,True,-1.027540579657639,False,973
236,False,-0.6454125512729637,False,970
237,True,0.8883509508651588,True,972
238,False,-0.8113914437622947,False,971
239,False,-0.03298865391904443,True,969
240,True,0.7755108575001415,True,971
241,True,0.8415004349240778,True,973
242,True,2.368212958095783,True,975
243,False,-1.1124241028811197,False,974
244,False,-0.21521735161121053,False,971
245,False,-1.1579714966088908,True,969
246,False,-0.6334644344524215,False,968
